,Word,Arousal_mean,Valence_mean,Dominance_mean,Concreteness_mean,Imageability_mean,Size_mean,Gender_mean,Arousal_by_runs,Valence_by_runs,Dominance_by_runs,Concreteness_by_runs,Imageability_by_runs,Size_by_runs,Gender_by_runs
3964,toga,2.75,5.25,4.75,6.25,6.0,3.0,4.0,"[2, 3, 3, 3]","[6, 5, 5, 5]","[5, 5, 4, 5]","[7, 6, 6, 6]","[6, 6, 6, 6]","[3, 3, 3, 3]","[4, 4, 4, 4]"
3965,clutter,3.75,3.25,3.25,5.5,6.0,2.75,4.0,"[3, 4, 3, 5]","[3, 3, 3, 4]","[3, 3, 3, 4]","[5, 5, 6, 6]","[6, 6, 6, 6]","[3, 3, 2, 3]","[4, 4, 4, 4]"
3966,motorbike,6.5,6.25,6.25,7.0,7.0,4.5,5.25,"[6, 7, 6, 7]","[6, 6, 7, 6]","[7, 7, 5, 6]","[7, 7, 7, 7]","[7, 7, 7, 7]","[5, 4, 4, 5]","[6, 5, 5, 5]"
3967,mess,4.25,2.25,3.25,5.5,6.0,2.75,4.0,"[4, 4, 4, 5]","[2, 2, 2, 3]","[3, 3, 3, 4]","[5, 5, 6, 6]","[6, 6, 6, 6]","[3, 3, 2, 3]","[4, 4, 4, 4]"
3968,god,5.5,7.5,7.75,3.75,5.75,6.25,4.75,"[5, 5, 6, 6]","[8, 7, 8, 7]","[8, 9, 7, 7]","[5, 4, 4, 2]","[6, 6, 6, 5]","[6, 6, 7, 6]","[4, 5, 5, 5]"
3969,exhaust,5.0,3.0,3.25,5.5,5.5,3.5,4.0,"[5, 5, 5, 5]","[3, 3, 3, 3]","[3, 3, 3, 4]","[6, 5, 5, 6]","[5, 5, 6, 6]","[3, 3, 4, 4]","[4, 4, 4, 4]"
3970,marry,5.0,7.25,5.75,4.5,5.75,4.0,4.0,"[4, 5, 5, 6]","[7, 7, 8, 7]","[6, 6, 5, 6]","[4, 5, 4, 5]","[6, 5, 6, 6]","[4, 4, 4, 4]","[4, 4, 4, 4]"
3971,protest,6.25,4.0,4.25,4.0,5.25,4.0,4.0,"[6, 6, 6, 7]","[4, 4, 4, 4]","[4, 5, 4, 4]","[4, 4, 4, 4]","[5, 6, 5, 5]","[4, 4, 4, 4]","[4, 4, 4, 4]"
3972,need,3.75,5.25,4.25,3.75,4.0,3.0,4.0,"[3, 3, 4, 5]","[5, 6, 5, 5]","[4, 4, 5, 4]","[3, 4, 4, 4]","[4, 4, 4, 4]","[3, 3, 3, 3]","[4, 4, 4, 4]"
3973,dignified,3.5,7.5,7.25,3.0,3.75,3.75,4.0,"[3, 4, 3, 4]","[8, 7, 8, 7]","[7, 8, 7, 7]","[3, 3, 3, 3]","[4, 4, 3, 4]","[3, 4, 4, 4]","[4, 4, 4, 4]"
3974,dolphin,4.25,7.75,5.75,7.0,7.0,4.5,4.0,"[3, 5, 4, 5]","[7, 8, 8, 8]","[6, 6, 5, 6]","[7, 7, 7, 7]","[7, 7, 7, 7]","[5, 4, 4, 5]","[4, 4, 4, 4]"
3975,throw,4.25,5.0,5.25,5.25,6.0,3.0,4.0,"[4, 4, 4, 5]","[5, 5, 5, 5]","[6, 6, 4, 5]","[5, 5, 5, 6]","[6, 6, 6, 6]","[3, 3, 3, 3]","[4, 4, 4, 4]"
3976,crab (shellfish),2.75,6.0,4.5,7.0,7.0,2.25,4.0,"[2, 3, 3, 3]","[6, 6, 6, 6]","[5, 4, 4, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[3, 2, 2, 2]","[4, 4, 4, 4]"
3977,impropriety,5.25,2.25,3.25,2.75,3.25,3.25,4.0,"[5, 5, 5, 6]","[2, 2, 2, 3]","[3, 3, 3, 4]","[2, 3, 3, 3]","[4, 3, 3, 3]","[3, 3, 3, 4]","[4, 4, 4, 4]"
3978,spell (time period),2.75,5.0,4.75,4.0,4.0,2.75,4.0,"[2, 3, 3, 3]","[5, 5, 5, 5]","[5, 5, 4, 5]","[4, 4, 4, 4]","[4, 4, 4, 4]","[3, 3, 2, 3]","[4, 4, 4, 4]"
3979,sapphire,3.5,7.0,5.5,7.0,6.75,3.25,4.0,"[3, 4, 3, 4]","[7, 7, 7, 7]","[6, 5, 5, 6]","[7, 7, 7, 7]","[6, 7, 7, 7]","[3, 3, 3, 4]","[4, 4, 4, 4]"
3980,foreign,3.75,5.0,4.75,3.75,4.25,4.0,4.0,"[3, 4, 4, 4]","[5, 5, 5, 5]","[5, 5, 4, 5]","[3, 4, 4, 4]","[4, 5, 4, 4]","[4, 4, 4, 4]","[4, 4, 4, 4]"
3981,evangelist,5.0,5.75,6.25,5.25,5.0,4.5,4.0,"[4, 5, 5, 6]","[6, 6, 6, 5]","[7, 7, 5, 6]","[6, 5, 6, 4]","[5, 5, 5, 5]","[4, 4, 5, 5]","[4, 4, 4, 4]"
3982,preface,2.5,5.0,4.75,4.25,4.0,2.75,4.0,"[2, 2, 3, 3]","[5, 5, 5, 5]","[5, 5, 4, 5]","[4, 4, 4, 5]","[4, 4, 4, 4]","[3, 3, 2, 3]","[4, 4, 4, 4]"
3983,cube,1.75,5.0,4.5,7.0,6.5,2.25,4.0,"[1, 2, 2, 2]","[5, 5, 5, 5]","[5, 4, 4, 5]","[7, 7, 7, 7]","[6, 6, 7, 7]","[2, 2, 2, 3]","[4, 4, 4, 4]"
3984,birthday,6.0,8.0,6.0,5.75,7.0,3.75,4.0,"[7, 6, 6, 5]","[8, 8, 8, 8]","[6, 6, 6, 6]","[6, 5, 6, 6]","[7, 7, 7, 7]","[4, 3, 4, 4]","[4, 4, 4, 4]"
3985,pack (fill),3.25,5.25,5.0,5.5,5.25,3.5,4.0,"[3, 4, 3, 3]","[5, 6, 5, 5]","[5, 5, 5, 5]","[6, 5, 5, 6]","[5, 6, 5, 5]","[3, 3, 4, 4]","[4, 4, 4, 4]"
3986,litre,2.0,5.0,4.75,6.75,5.75,2.5,4.0,"[2, 2, 2, 2]","[5, 5, 5, 5]","[5, 5, 4, 5]","[6, 7, 7, 7]","[5, 6, 6, 6]","[2, 2, 3, 3]","[4, 4, 4, 4]"
3987,alcohol,6.0,5.0,4.25,6.75,6.75,3.5,4.0,"[6, 6, 6, 6]","[5, 5, 5, 5]","[4, 5, 4, 4]","[7, 6, 7, 7]","[6, 7, 7, 7]","[3, 3, 4, 4]","[4, 4, 4, 4]"
3988,gullible,4.25,3.25,2.75,2.5,3.75,3.0,4.0,"[4, 5, 4, 4]","[3, 4, 3, 3]","[3, 3, 3, 2]","[2, 2, 3, 3]","[3, 4, 4, 4]","[3, 3, 3, 3]","[4, 4, 4, 4]"
3989,nugget,3.0,6.0,5.25,6.75,6.25,2.25,4.0,"[3, 3, 3, 3]","[6, 6, 6, 6]","[5, 5, 5, 6]","[7, 6, 7, 7]","[6, 7, 6, 6]","[2, 2, 3, 2]","[4, 4, 4, 4]"
3990,surprising,5.75,6.5,5.5,2.5,4.25,3.5,4.0,"[6, 6, 6, 5]","[7, 7, 6, 6]","[5, 6, 5, 6]","[2, 2, 3, 3]","[4, 4, 5, 4]","[4, 3, 3, 4]","[4, 4, 4, 4]"
3991,midst,3.0,5.0,4.75,3.75,3.75,3.75,4.0,"[3, 3, 3, 3]","[5, 5, 5, 5]","[5, 5, 4, 5]","[4, 3, 4, 4]","[3, 5, 4, 3]","[4, 3, 4, 4]","[4, 4, 4, 4]"
3992,rare (uncooked),4.0,4.25,4.25,4.75,5.75,2.75,4.0,"[4, 4, 4, 4]","[4, 5, 4, 4]","[5, 4, 4, 4]","[5, 4, 5, 5]","[6, 6, 6, 5]","[3, 2, 3, 3]","[4, 4, 4, 4]"
3993,disturbed,6.0,2.75,3.25,2.75,4.75,3.5,4.0,"[6, 6, 6, 6]","[3, 3, 2, 3]","[3, 4, 3, 3]","[3, 2, 3, 3]","[4, 5, 5, 5]","[4, 3, 3, 4]","[4, 4, 4, 4]"
3994,kiwi (bird),2.75,6.0,5.0,7.0,7.0,2.0,4.0,"[2, 3, 3, 3]","[6, 6, 6, 6]","[5, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 2, 2]","[4, 4, 4, 4]"
3995,gain,4.75,7.25,6.75,3.75,4.25,3.75,4.0,"[5, 5, 5, 4]","[7, 8, 7, 7]","[7, 7, 6, 7]","[4, 3, 4, 4]","[4, 5, 4, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]"
3996,aroma,4.0,6.25,5.25,6.0,6.5,2.75,4.0,"[4, 4, 4, 4]","[6, 7, 6, 6]","[5, 5, 5, 6]","[6, 6, 6, 6]","[6, 6, 7, 7]","[3, 2, 3, 3]","[4, 4, 4, 4]"
3997,mischief,5.875,4.0,4.5,3.5,5.375,3.125,4.0,"[6, 5, 6, 6, 6, 6, 6, 6]","[4, 4, 4, 4, 4, 4, 4, 4]","[5, 4, 4, 4, 5, 5, 5, 4]","[3, 3, 3, 4, 4, 4, 4, 3]","[5, 6, 5, 5, 6, 5, 5, 6]","[3, 3, 3, 3, 3, 4, 3, 3]","[4, 4, 4, 4, 4, 4, 4, 4]"
3998,adverb,1.75,5.0,4.75,3.0,3.25,2.75,4.0,"[1, 2, 2, 2]","[5, 5, 5, 5]","[5, 5, 4, 5]","[4, 2, 4, 2]","[3, 3, 4, 3]","[3, 2, 3, 3]","[4, 4, 4, 4]"
3999,blood,6.0,4.5,5.0,7.0,7.0,3.5,4.0,"[6, 6, 6, 6]","[4, 5, 4, 5]","[4, 6, 4, 6]","[7, 7, 7, 7]","[7, 7, 7, 7]","[3, 3, 4, 4]","[4, 4, 4, 4]"
4000,heroism,6.75,8.25,7.75,2.5,5.0,5.5,6.0,"[7, 7, 7, 6]","[8, 9, 8, 8]","[8, 8, 7, 8]","[2, 2, 3, 3]","[5, 5, 5, 5]","[5, 5, 6, 6]","[6, 6, 6, 6]"
4001,camp,4.0,6.0,5.0,6.0,6.5,4.0,4.0,"[4, 4, 4, 4]","[6, 6, 6, 6]","[5, 5, 5, 5]","[6, 5, 6, 7]","[7, 7, 6, 6]","[4, 4, 4, 4]","[4, 4, 4, 4]"
4002,pool (shared),3.25,5.75,5.0,6.0,6.25,4.0,4.0,"[4, 3, 3, 3]","[6, 6, 6, 5]","[5, 5, 5, 5]","[6, 5, 6, 7]","[6, 7, 6, 6]","[4, 4, 4, 4]","[4, 4, 4, 4]"
4003,train (procession),4.0,5.75,5.75,5.75,6.25,5.0,4.0,"[5, 4, 4, 3]","[6, 6, 6, 5]","[6, 6, 5, 6]","[5, 5, 6, 7]","[6, 7, 6, 6]","[5, 5, 5, 5]","[4, 4, 4, 4]"
4004,silence,2.0,5.5,4.75,3.75,5.25,2.75,4.0,"[2, 2, 2, 2]","[5, 6, 6, 5]","[5, 5, 5, 4]","[4, 3, 3, 5]","[4, 6, 5, 6]","[3, 2, 3, 3]","[4, 4, 4, 4]"
4005,narcotic,6.5,3.0,3.25,6.25,6.0,3.5,4.0,"[6, 6, 7, 7]","[3, 3, 3, 3]","[3, 4, 3, 3]","[7, 5, 7, 6]","[6, 6, 6, 6]","[3, 3, 4, 4]","[4, 4, 4, 4]"
4006,ship (transport),4.0,5.75,6.0,7.0,7.0,6.0,4.0,"[4, 4, 4, 4]","[6, 6, 6, 5]","[6, 6, 5, 7]","[7, 7, 7, 7]","[7, 7, 7, 7]","[6, 6, 6, 6]","[4, 4, 4, 4]"
4007,sail,4.0,6.5,5.75,6.25,6.25,4.25,4.0,"[4, 4, 4, 4]","[7, 7, 6, 6]","[6, 6, 5, 6]","[6, 6, 6, 7]","[6, 7, 6, 6]","[4, 4, 4, 5]","[4, 4, 4, 4]"
4008,masturbate,6.75,5.25,4.25,5.25,6.0,2.75,4.5,"[6, 7, 7, 7]","[5, 6, 5, 5]","[4, 5, 4, 4]","[5, 4, 6, 6]","[6, 6, 6, 6]","[3, 2, 3, 3]","[5, 4, 4, 5]"
4009,figure (body shape),4.25,5.75,5.5,6.25,6.5,4.0,3.75,"[4, 4, 5, 4]","[5, 6, 6, 6]","[5, 6, 5, 6]","[6, 6, 6, 7]","[6, 7, 7, 6]","[4, 4, 4, 4]","[4, 4, 3, 4]"
4010,bonds (money),3.75,6.5,5.75,5.75,5.75,4.25,4.0,"[3, 4, 4, 4]","[6, 7, 7, 6]","[6, 6, 5, 6]","[6, 5, 6, 6]","[5, 6, 6, 6]","[4, 4, 5, 4]","[4, 4, 4, 4]"
4011,trial (test),5.0,4.5,5.0,4.75,5.75,3.75,4.0,"[5, 5, 5, 5]","[4, 5, 4, 5]","[5, 6, 4, 5]","[4, 4, 5, 6]","[5, 6, 6, 6]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4012,soil (earth),2.5,5.25,4.5,7.0,7.0,3.75,4.0,"[2, 2, 3, 3]","[5, 6, 5, 5]","[4, 5, 4, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4013,brewer,3.75,5.5,5.5,6.75,6.25,4.0,5.5,"[3, 4, 4, 4]","[5, 6, 6, 5]","[6, 6, 4, 6]","[7, 6, 7, 7]","[6, 7, 6, 6]","[4, 4, 4, 4]","[6, 5, 6, 5]"
4014,inspired,6.0,8.0,7.0,2.75,4.25,3.75,4.0,"[6, 7, 6, 5]","[8, 8, 8, 8]","[7, 7, 6, 8]","[3, 2, 3, 3]","[4, 5, 4, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4015,venom,7.0,2.0,3.25,6.75,6.0,3.0,4.0,"[7, 7, 7, 7]","[2, 2, 2, 2]","[3, 4, 3, 3]","[7, 6, 7, 7]","[6, 6, 6, 6]","[3, 3, 3, 3]","[4, 4, 4, 4]"
4016,excel,5.0,7.75,7.0,3.0,4.25,3.75,4.0,"[5, 5, 5, 5]","[8, 8, 8, 7]","[7, 7, 6, 8]","[3, 3, 3, 3]","[4, 5, 4, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4017,chapel,3.25,5.75,5.5,7.0,7.0,4.75,4.0,"[3, 3, 4, 3]","[6, 6, 6, 5]","[5, 6, 5, 6]","[7, 7, 7, 7]","[7, 7, 7, 7]","[5, 4, 5, 5]","[4, 4, 4, 4]"
4018,longing,5.25,4.75,4.25,2.5,4.5,3.5,4.0,"[5, 5, 6, 5]","[4, 5, 4, 6]","[5, 4, 4, 4]","[3, 2, 2, 3]","[4, 5, 5, 4]","[4, 3, 3, 4]","[4, 4, 4, 4]"
4019,split,4.0,4.0,3.75,4.75,5.25,3.0,4.0,"[4, 4, 4, 4]","[4, 4, 4, 4]","[4, 4, 4, 3]","[5, 4, 5, 5]","[5, 6, 5, 5]","[3, 3, 3, 3]","[4, 4, 4, 4]"
4020,invoice,2.75,4.5,4.5,6.75,6.0,3.0,4.0,"[2, 3, 3, 3]","[5, 5, 4, 4]","[5, 5, 3, 5]","[7, 6, 7, 7]","[6, 6, 6, 6]","[3, 3, 3, 3]","[4, 4, 4, 4]"
4021,lies (untruths),5.0,2.0,2.5,3.25,5.0,2.75,4.0,"[5, 5, 5, 5]","[2, 2, 2, 2]","[3, 3, 2, 2]","[3, 3, 4, 3]","[5, 5, 5, 5]","[3, 2, 3, 3]","[4, 4, 4, 4]"
4022,hankering,5.25,4.75,4.25,2.5,4.25,3.0,4.0,"[5, 5, 6, 5]","[4, 5, 4, 6]","[5, 4, 4, 4]","[3, 2, 2, 3]","[4, 4, 5, 4]","[3, 3, 3, 3]","[4, 4, 4, 4]"
4023,accused,6.0,3.0,3.25,3.5,4.75,4.0,4.0,"[6, 6, 6, 6]","[3, 3, 3, 3]","[3, 4, 3, 3]","[4, 3, 4, 3]","[4, 5, 5, 5]","[4, 4, 4, 4]","[4, 4, 4, 4]"
4024,useless,4.0,2.0,2.25,2.5,4.0,3.0,4.0,"[4, 4, 4, 4]","[2, 2, 2, 2]","[2, 3, 2, 2]","[2, 2, 3, 3]","[4, 4, 4, 4]","[4, 2, 3, 3]","[4, 4, 4, 4]"
4025,skyline,3.5,6.75,5.5,6.75,7.0,5.75,4.0,"[3, 4, 4, 3]","[7, 7, 7, 6]","[5, 6, 5, 6]","[7, 6, 7, 7]","[7, 7, 7, 7]","[6, 5, 6, 6]","[4, 4, 4, 4]"
4026,smart (intelligent),4.75,7.5,6.75,3.25,4.75,3.75,4.0,"[5, 5, 5, 4]","[7, 8, 8, 7]","[7, 7, 6, 7]","[3, 3, 3, 4]","[4, 5, 5, 5]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4027,wired (electric),4.75,5.0,5.0,5.75,5.75,3.5,4.0,"[4, 5, 5, 5]","[5, 5, 5, 5]","[5, 6, 4, 5]","[6, 5, 6, 6]","[5, 6, 6, 6]","[3, 3, 4, 4]","[4, 4, 4, 4]"
4028,industrial,4.0,5.0,5.5,4.5,5.25,5.25,4.0,"[4, 4, 4, 4]","[5, 5, 5, 5]","[6, 6, 4, 6]","[4, 4, 5, 5]","[5, 6, 5, 5]","[5, 5, 5, 6]","[4, 4, 4, 4]"
4029,befall,4.75,4.0,4.0,3.0,3.5,3.75,4.0,"[5, 5, 5, 4]","[4, 4, 4, 4]","[4, 4, 4, 4]","[3, 3, 3, 3]","[3, 4, 4, 3]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4030,honey,3.5,7.25,5.25,7.0,7.0,2.25,3.75,"[3, 4, 3, 4]","[7, 8, 7, 7]","[5, 5, 5, 6]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 3, 2]","[4, 4, 4, 3]"
4031,scalpel,5.0,4.5,4.75,7.0,7.0,2.0,4.0,"[5, 5, 5, 5]","[5, 5, 4, 4]","[5, 5, 4, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 2, 2]","[4, 4, 4, 4]"
4032,tender (sensitive),3.75,6.5,4.75,3.25,4.5,3.0,3.0,"[4, 4, 4, 3]","[6, 7, 7, 6]","[5, 5, 5, 4]","[3, 3, 3, 4]","[4, 5, 5, 4]","[3, 3, 3, 3]","[3, 3, 3, 3]"
4033,whiff,3.5,4.25,4.0,5.25,5.5,1.75,4.0,"[3, 4, 4, 3]","[4, 4, 4, 5]","[4, 4, 4, 4]","[5, 5, 5, 6]","[5, 6, 6, 5]","[2, 1, 2, 2]","[4, 4, 4, 4]"
4034,rest,2.0,6.75,5.5,3.75,5.25,3.25,4.0,"[2, 2, 3, 1]","[7, 7, 7, 6]","[6, 4, 6, 6]","[4, 3, 4, 4]","[5, 6, 5, 5]","[3, 3, 3, 4]","[4, 4, 4, 4]"
4035,right (left),2.5,5.5,5.5,4.75,5.0,3.25,4.0,"[3, 2, 3, 2]","[5, 6, 6, 5]","[6, 5, 5, 6]","[5, 4, 5, 5]","[5, 6, 4, 5]","[3, 3, 4, 3]","[4, 4, 4, 4]"
4036,pound (dogs),4.5,3.75,4.0,5.75,6.0,4.0,4.0,"[4, 5, 5, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]","[5, 5, 6, 7]","[6, 6, 6, 6]","[4, 4, 4, 4]","[4, 4, 4, 4]"
4037,equal,3.0,7.0,5.75,3.0,4.25,3.75,4.0,"[3, 3, 4, 2]","[7, 7, 7, 7]","[6, 6, 5, 6]","[3, 3, 3, 3]","[4, 5, 4, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4038,dove,2.5,6.75,5.0,7.0,7.0,2.25,3.0,"[2, 3, 3, 2]","[7, 7, 7, 6]","[5, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 3, 2]","[3, 3, 3, 3]"
4039,pudding,3.0,6.5,5.0,7.0,7.0,2.5,4.0,"[3, 3, 2, 4]","[6, 7, 7, 6]","[5, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 3, 3]","[4, 4, 4, 4]"
4040,away,3.0,5.0,5.0,2.75,3.5,3.75,4.0,"[3, 3, 3, 3]","[5, 5, 5, 5]","[5, 5, 5, 5]","[3, 3, 2, 3]","[3, 4, 4, 3]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4041,disband,4.75,3.5,3.75,3.5,4.0,3.75,4.0,"[5, 4, 5, 5]","[3, 4, 3, 4]","[5, 4, 3, 3]","[4, 3, 4, 3]","[4, 4, 4, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4042,landscape,3.0,6.75,5.5,6.75,7.0,5.75,4.0,"[3, 3, 3, 3]","[7, 7, 7, 6]","[5, 6, 5, 6]","[7, 6, 7, 7]","[7, 7, 7, 7]","[6, 5, 6, 6]","[4, 4, 4, 4]"
4043,cautious,3.5,6.25,5.75,2.5,4.25,3.25,4.0,"[4, 3, 4, 3]","[6, 6, 7, 6]","[6, 6, 5, 6]","[2, 2, 3, 3]","[4, 5, 4, 4]","[4, 3, 3, 3]","[4, 4, 4, 4]"
4044,net,3.0,5.25,4.75,6.75,6.0,3.25,4.0,"[3, 3, 3, 3]","[5, 6, 5, 5]","[5, 5, 4, 5]","[7, 6, 7, 7]","[6, 6, 6, 6]","[3, 3, 4, 3]","[4, 4, 4, 4]"
4045,corner (surround),3.5,4.75,4.75,5.25,5.25,3.75,4.0,"[3, 4, 4, 3]","[5, 5, 4, 5]","[5, 5, 4, 5]","[5, 5, 5, 6]","[5, 6, 5, 5]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4046,swift,5.0,6.5,6.25,3.5,4.5,3.25,4.0,"[5, 5, 5, 5]","[6, 7, 7, 6]","[6, 6, 6, 7]","[4, 3, 3, 4]","[4, 5, 4, 5]","[3, 3, 3, 4]","[4, 4, 4, 4]"
4047,foul,5.25,2.0,2.5,3.75,5.0,3.0,4.0,"[6, 5, 5, 5]","[2, 2, 2, 2]","[3, 3, 2, 2]","[4, 3, 4, 4]","[5, 5, 5, 5]","[3, 3, 3, 3]","[4, 4, 4, 4]"
4048,drill (practice),5.0,5.0,5.25,5.75,6.0,4.0,4.25,"[5, 5, 5, 5]","[5, 5, 5, 5]","[6, 6, 4, 5]","[6, 5, 6, 6]","[6, 6, 6, 6]","[4, 4, 4, 4]","[4, 4, 4, 5]"
4049,plum,2.75,6.25,5.0,7.0,7.0,2.0,4.0,"[2, 3, 3, 3]","[6, 7, 6, 6]","[5, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 2, 2]","[4, 4, 4, 4]"
4050,foil (metal),2.75,5.0,4.75,7.0,6.25,2.75,4.0,"[3, 2, 3, 3]","[5, 5, 5, 5]","[5, 5, 4, 5]","[7, 7, 7, 7]","[6, 7, 6, 6]","[3, 2, 3, 3]","[4, 4, 4, 4]"
4051,multiplication,3.25,5.5,5.25,4.25,4.75,4.25,4.0,"[4, 3, 3, 3]","[5, 6, 6, 5]","[5, 6, 4, 6]","[4, 4, 4, 5]","[5, 5, 5, 4]","[4, 5, 4, 4]","[4, 4, 4, 4]"
4052,race,6.5,5.5,5.75,4.75,6.0,4.0,4.0,"[7, 7, 6, 6]","[6, 6, 5, 5]","[6, 6, 5, 6]","[5, 4, 5, 5]","[6, 6, 6, 6]","[4, 4, 4, 4]","[4, 4, 4, 4]"
4053,lush,4.0,6.75,5.25,4.25,5.75,3.75,3.75,"[4, 4, 4, 4]","[7, 7, 7, 6]","[5, 5, 5, 6]","[4, 4, 4, 5]","[5, 6, 6, 6]","[4, 3, 4, 4]","[4, 3, 4, 4]"
4054,promotion,5.75,7.75,6.75,4.0,4.75,4.25,4.0,"[6, 6, 6, 5]","[8, 8, 8, 7]","[7, 7, 6, 7]","[4, 4, 4, 4]","[4, 5, 5, 5]","[4, 4, 5, 4]","[4, 4, 4, 4]"
4055,sex,8.0,7.0,6.0,6.0,7.0,3.75,4.0,"[8, 8, 8, 8]","[7, 7, 7, 7]","[6, 6, 5, 7]","[6, 6, 6, 6]","[7, 7, 7, 7]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4056,undesirable,5.0,2.0,2.5,2.5,3.75,3.5,4.0,"[5, 5, 5, 5]","[2, 2, 2, 2]","[3, 3, 2, 2]","[2, 2, 3, 3]","[3, 4, 4, 4]","[4, 3, 3, 4]","[4, 4, 4, 4]"
4057,parasite,6.0,2.0,2.0,6.75,6.5,2.5,4.0,"[6, 6, 6, 6]","[2, 2, 2, 2]","[2, 3, 2, 1]","[7, 6, 7, 7]","[6, 7, 6, 7]","[3, 2, 2, 3]","[4, 4, 4, 4]"
4058,grave (cemetary),5.25,3.0,3.5,7.0,7.0,4.75,4.0,"[5, 5, 6, 5]","[3, 3, 3, 3]","[3, 4, 3, 4]","[7, 7, 7, 7]","[7, 7, 7, 7]","[5, 4, 5, 5]","[4, 4, 4, 4]"
4059,astonish,6.25,7.0,5.75,2.75,4.0,3.75,4.0,"[6, 7, 6, 6]","[7, 7, 7, 7]","[5, 6, 5, 7]","[3, 2, 3, 3]","[4, 4, 4, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]"
4060,stool (chair),2.0,5.25,4.5,7.0,7.0,2.75,4.0,"[2, 2, 2, 2]","[5, 6, 5, 5]","[5, 4, 4, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[3, 3, 3, 2]","[4, 4, 4, 4]"
4061,wrapper,2.0,5.0,4.5,7.0,6.75,2.25,4.0,"[2, 2, 2, 2]","[5, 5, 5, 5]","[5, 4, 4, 5]","[7, 7, 7, 7]","[7, 7, 6, 7]","[2, 2, 3, 2]","[4, 4, 4, 4]"
4062,pile,3.0,4.75,4.5,6.25,6.0,4.25,4.0,"[3, 3, 3, 3]","[5, 5, 4, 5]","[5, 4, 4, 5]","[6, 6, 6, 7]","[6, 6, 6, 6]","[4, 4, 5, 4]","[4, 4, 4, 4]"
4063,courageous,6.75,8.0,7.75,2.5,4.75,4.5,6.0,"[7, 7, 7, 6]","[8, 8, 8, 8]","[8, 8, 7, 8]","[2, 2, 3, 3]","[5, 5, 4, 5]","[4, 4, 5, 5]","[6, 6, 6, 6]"
4064,clove,2.75,5.0,4.75,6.75,6.25,1.75,4.0,"[2, 3, 3, 3]","[5, 5, 5, 5]","[5, 5, 4, 5]","[7, 6, 7, 7]","[6, 7, 6, 6]","[2, 1, 2, 2]","[4, 4, 4, 4]"
4065,crossbow,5.75,4.0,5.25,7.0,7.0,4.0,5.0,"[6, 6, 5, 6]","[4, 4, 4, 4]","[5, 6, 4, 6]","[7, 7, 7, 7]","[7, 7, 7, 7]","[4, 4, 4, 4]","[5, 5, 4, 6]"
4066,banjo,4.0,5.75,5.0,7.0,7.0,3.0,4.0,"[4, 4, 4, 4]","[6, 6, 6, 5]","[5, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[3, 3, 3, 3]","[4, 4, 4, 4]"
4067,humanity,4.5,7.0,6.25,3.75,5.75,5.5,4.0,"[5, 4, 5, 4]","[7, 7, 7, 7]","[6, 6, 6, 7]","[5, 3, 4, 3]","[5, 6, 6, 6]","[5, 5, 6, 6]","[4, 4, 4, 4]"
4068,generation,4.0,6.0,5.75,3.5,5.5,5.25,4.0,"[4, 4, 4, 4]","[6, 6, 6, 6]","[6, 6, 5, 6]","[4, 3, 4, 3]","[5, 6, 5, 6]","[5, 5, 6, 5]","[4, 4, 4, 4]"
4069,spade (shovel),3.25,5.0,5.0,7.0,7.0,3.5,4.5,"[3, 3, 3, 4]","[5, 5, 5, 5]","[5, 5, 4, 6]","[7, 7, 7, 7]","[7, 7, 7, 7]","[3, 4, 4, 3]","[5, 4, 4, 5]"
4070,roofer,3.25,5.75,5.75,6.75,6.75,4.0,6.0,"[3, 3, 4, 3]","[6, 6, 6, 5]","[6, 6, 5, 6]","[7, 6, 7, 7]","[6, 7, 7, 7]","[4, 4, 4, 4]","[6, 6, 6, 6]"
