Word,Auditory_mean,Gustatory_mean,Haptic_mean,Interoceptive_mean,Olfactory_mean,Visual_mean,Auditory_by_runs,Gustatory_by_runs,Haptic_by_runs,Interoceptive_by_runs,Olfactory_by_runs,Visual_by_runs,Foot/leg_mean,Hand/arm_mean,Torso_mean,Head_mean,Mouth/throat_mean,Foot/leg_by_runs,Hand/arm_by_runs,Torso_by_runs,Head_by_runs,Mouth/throat_by_runs
semester,1.75,0.25,1.5,1.25,0.75,3.25,"[1.0, 3.0, 1.0, 2.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 2.0, 1.0, 3.0]","[0.0, 2.0, 2.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[3.0, 4.0, 3.0, 3.0]",2.75,1.75,2,2,0.5,"[3.0, 2.0, 3.0, 3.0]","[2.0, 1.0, 2.0, 2.0]","[2.0, 2.0, 1.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 0.0]"
send,2.75,0.75,2,2,1.25,3.25,"[3.0, 3.0, 3.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[2.0, 2.0, 3.0, 1.0]","[2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 2.0, 1.0]","[4.0, 3.0, 3.0, 3.0]",2,2.5,2.5,2.75,0.75,"[2.0, 1.0, 3.0, 2.0]","[3.0, 2.0, 2.0, 3.0]","[3.0, 2.0, 2.0, 3.0]","[3.0, 3.0, 2.0, 3.0]","[2.0, 0.0, 1.0, 0.0]"
senior,2.5,0.75,2.25,2.75,1.5,3.5,"[3.0, 3.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[2.0, 3.0, 3.0, 1.0]","[3.0, 3.0, 3.0, 2.0]","[1.0, 2.0, 2.0, 1.0]","[4.0, 4.0, 2.0, 4.0]",2,2,2.75,3.25,0.5,"[2.0, 1.0, 3.0, 2.0]","[2.0, 2.0, 1.0, 3.0]","[3.0, 2.0, 3.0, 3.0]","[3.0, 3.0, 3.0, 4.0]","[1.0, 0.0, 1.0, 0.0]"
sensation,2.5,1,3.25,5,1.5,3.25,"[2.0, 3.0, 3.0, 2.0]","[1.0, 1.0, 2.0, 0.0]","[2.0, 2.0, 5.0, 4.0]","[5.0, 5.0, 5.0, 5.0]","[2.0, 1.0, 2.0, 1.0]","[2.0, 4.0, 4.0, 3.0]",2.75,2.75,3,3.5,1.75,"[2.0, 2.0, 3.0, 4.0]","[3.0, 3.0, 2.0, 3.0]","[3.0, 3.0, 3.0, 3.0]","[4.0, 4.0, 3.0, 3.0]","[3.0, 2.0, 1.0, 1.0]"
sensational,3,1,3,3,2.25,4.25,"[4.0, 3.0, 3.0, 2.0]","[2.0, 1.0, 1.0, 0.0]","[3.0, 2.0, 3.0, 4.0]","[3.0, 3.0, 2.0, 4.0]","[2.0, 3.0, 2.0, 2.0]","[5.0, 5.0, 3.0, 4.0]",3,2.75,3.25,3.5,1.5,"[3.0, 3.0, 2.0, 4.0]","[3.0, 3.0, 3.0, 2.0]","[3.0, 4.0, 3.0, 3.0]","[3.0, 4.0, 3.0, 4.0]","[0.0, 3.0, 2.0, 1.0]"
sense,2.25,0.25,1.25,1.25,1,2.75,"[4.0, 2.0, 1.0, 2.0]","[0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.0]","[0.0, 2.0, 2.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 2.0, 3.0]",3,1.75,2.25,2.5,0.5,"[2.0, 2.0, 4.0, 4.0]","[1.0, 1.0, 2.0, 3.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 3.0, 3.0]","[1.0, 0.0, 1.0, 0.0]"
sensible,2.25,0.75,2.75,2.75,1.25,3.25,"[2.0, 2.0, 3.0, 2.0]","[1.0, 1.0, 0.0, 1.0]","[3.0, 3.0, 2.0, 3.0]","[3.0, 3.0, 2.0, 3.0]","[1.0, 2.0, 1.0, 1.0]","[3.0, 3.0, 4.0, 3.0]",2.25,2.25,2.25,2.5,1.25,"[2.0, 3.0, 2.0, 2.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[3.0, 1.0, 3.0, 3.0]","[2.0, 1.0, 2.0, 0.0]"
sensitive,3,1.25,4,3.5,2.25,2.75,"[3.0, 3.0, 3.0, 3.0]","[1.0, 2.0, 0.0, 2.0]","[4.0, 4.0, 4.0, 4.0]","[3.0, 4.0, 4.0, 3.0]","[2.0, 3.0, 1.0, 3.0]","[3.0, 3.0, 2.0, 3.0]",2,2.25,2.25,3,0.25,"[3.0, 2.0, 2.0, 1.0]","[2.0, 3.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 4.0, 2.0, 4.0]","[0.0, 0.0, 1.0, 0.0]"
sensual,2.75,1.25,4.25,4,2.75,3,"[2.0, 3.0, 3.0, 3.0]","[2.0, 1.0, 1.0, 1.0]","[4.0, 5.0, 5.0, 3.0]","[4.0, 4.0, 4.0, 4.0]","[3.0, 1.0, 3.0, 4.0]","[2.0, 3.0, 3.0, 4.0]",3,3.5,2.75,4,2.25,"[5.0, 3.0, 2.0, 2.0]","[4.0, 3.0, 4.0, 3.0]","[3.0, 3.0, 3.0, 2.0]","[4.0, 4.0, 4.0, 4.0]","[0.0, 1.0, 5.0, 3.0]"
sentence,2.75,1,2.75,2.5,1.25,4,"[3.0, 3.0, 3.0, 2.0]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 2.0, 3.0]","[3.0, 2.0, 2.0, 3.0]","[2.0, 1.0, 1.0, 1.0]","[4.0, 4.0, 4.0, 4.0]",1.75,2.5,2.25,2.75,1,"[2.0, 1.0, 1.0, 3.0]","[3.0, 3.0, 2.0, 2.0]","[2.0, 3.0, 2.0, 2.0]","[2.0, 4.0, 3.0, 2.0]","[1.0, 2.0, 1.0, 0.0]"
sentiment,2.25,0.5,3,2.5,1.75,3.5,"[3.0, 2.0, 2.0, 2.0]","[0.0, 1.0, 0.0, 1.0]","[4.0, 3.0, 2.0, 3.0]","[2.0, 2.0, 2.0, 4.0]","[1.0, 2.0, 2.0, 2.0]","[5.0, 2.0, 3.0, 4.0]",1.75,2,2,3,0.75,"[1.0, 3.0, 2.0, 1.0]","[1.0, 3.0, 2.0, 2.0]","[3.0, 2.0, 2.0, 1.0]","[3.0, 4.0, 3.0, 2.0]","[1.0, 1.0, 1.0, 0.0]"
sentimental,2.5,0.75,2.25,2.25,1.25,3.25,"[3.0, 3.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 3.0, 2.0]","[1.0, 1.0, 2.0, 1.0]","[4.0, 4.0, 2.0, 3.0]",1.25,2,2.5,3.25,0.75,"[1.0, 1.0, 2.0, 1.0]","[2.0, 2.0, 1.0, 3.0]","[3.0, 2.0, 2.0, 3.0]","[4.0, 3.0, 3.0, 3.0]","[2.0, 0.0, 1.0, 0.0]"
septic,1.75,0.75,2.5,2.75,3.5,2,"[1.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[2.0, 3.0, 2.0, 3.0]","[3.0, 3.0, 3.0, 2.0]","[5.0, 4.0, 4.0, 1.0]","[2.0, 2.0, 2.0, 2.0]",2,2,2.25,2.25,0.75,"[2.0, 2.0, 3.0, 1.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 2.0, 3.0]","[1.0, 0.0, 0.0, 2.0]"
serene,2.25,1,3.75,2.25,1.75,4,"[3.0, 2.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 2.0]","[4.0, 3.0, 4.0, 4.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 1.0, 1.0, 3.0]","[4.0, 4.0, 4.0, 4.0]",2.5,2.25,3,3.75,0.5,"[3.0, 1.0, 3.0, 3.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 3.0, 4.0, 3.0]","[2.0, 4.0, 5.0, 4.0]","[0.0, 0.0, 1.0, 1.0]"
series,2.5,0.75,2,2.25,1.5,3.5,"[3.0, 3.0, 2.0, 2.0]","[1.0, 1.0, 0.0, 1.0]","[2.0, 2.0, 2.0, 2.0]","[3.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 1.0, 1.0]","[4.0, 3.0, 3.0, 4.0]",2.75,3,2.5,2,1,"[2.0, 4.0, 3.0, 2.0]","[2.0, 3.0, 3.0, 4.0]","[2.0, 3.0, 3.0, 2.0]","[1.0, 2.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 1.0]"
serious,2.25,0.75,2.75,2.5,1.5,3.5,"[2.0, 3.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 1.0]","[2.0, 3.0, 2.0, 4.0]","[2.0, 2.0, 3.0, 3.0]","[1.0, 2.0, 2.0, 1.0]","[3.0, 3.0, 4.0, 4.0]",2.75,2.5,2.75,3.25,1,"[2.0, 3.0, 2.0, 4.0]","[3.0, 2.0, 3.0, 2.0]","[3.0, 2.0, 3.0, 3.0]","[3.0, 3.0, 3.0, 4.0]","[2.0, 0.0, 1.0, 1.0]"
sermon,3.25,0.75,2,2,1.25,2.75,"[3.0, 2.0, 4.0, 4.0]","[1.0, 1.0, 1.0, 0.0]","[2.0, 1.0, 2.0, 3.0]","[1.0, 3.0, 2.0, 2.0]","[1.0, 2.0, 1.0, 1.0]","[2.0, 2.0, 3.0, 4.0]",1.5,2.5,2.25,2.5,0.5,"[1.0, 2.0, 2.0, 1.0]","[2.0, 3.0, 2.0, 3.0]","[1.0, 3.0, 3.0, 2.0]","[3.0, 2.0, 3.0, 2.0]","[0.0, 1.0, 1.0, 0.0]"
serve,1.75,0.75,2.25,1.5,1.25,2.5,"[2.0, 1.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 1.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 2.0]","[3.0, 2.0, 3.0, 2.0]",2.75,3,2.5,3,0.5,"[3.0, 2.0, 3.0, 3.0]","[2.0, 4.0, 4.0, 2.0]","[2.0, 2.0, 3.0, 3.0]","[2.0, 3.0, 4.0, 3.0]","[0.0, 0.0, 1.0, 1.0]"
service,2.75,0.5,3.25,2.25,1.5,4,"[4.0, 3.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 0.0]","[3.0, 3.0, 3.0, 4.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 1.0, 1.0]","[3.0, 4.0, 5.0, 4.0]",2.75,2.25,2.75,2.75,1.25,"[3.0, 2.0, 2.0, 4.0]","[3.0, 2.0, 2.0, 2.0]","[3.0, 3.0, 3.0, 2.0]","[3.0, 3.0, 2.0, 3.0]","[1.0, 0.0, 2.0, 2.0]"
session,3,0.5,3,2.25,1.25,2.5,"[3.0, 2.0, 3.0, 4.0]","[1.0, 0.0, 0.0, 1.0]","[3.0, 3.0, 4.0, 2.0]","[2.0, 2.0, 3.0, 2.0]","[1.0, 1.0, 2.0, 1.0]","[2.0, 2.0, 3.0, 3.0]",1.75,2,1.75,1.5,0.5,"[1.0, 3.0, 3.0, 0.0]","[2.0, 3.0, 3.0, 0.0]","[2.0, 3.0, 2.0, 0.0]","[2.0, 2.0, 2.0, 0.0]","[0.0, 1.0, 1.0, 0.0]"
set,2.75,0.5,3,2,1.5,3.5,"[3.0, 2.0, 3.0, 3.0]","[1.0, 0.0, 0.0, 1.0]","[3.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 1.0, 2.0, 1.0]","[2.0, 4.0, 4.0, 4.0]",2.5,2,1.75,2.5,0.5,"[3.0, 1.0, 3.0, 3.0]","[3.0, 1.0, 2.0, 2.0]","[2.0, 1.0, 2.0, 2.0]","[4.0, 2.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 0.0]"
setback,2.5,0.75,3,2.25,1.5,3.25,"[4.0, 2.0, 2.0, 2.0]","[2.0, 0.0, 1.0, 0.0]","[4.0, 2.0, 3.0, 3.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 1.0, 1.0]","[3.0, 3.0, 4.0, 3.0]",2.25,1.75,2,2.25,1,"[2.0, 1.0, 2.0, 4.0]","[2.0, 2.0, 1.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[1.0, 0.0, 1.0, 2.0]"
settle,1.75,0.25,2.75,2.5,1.25,3.25,"[2.0, 1.0, 2.0, 2.0]","[0.0, 0.0, 1.0, 0.0]","[2.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 3.0, 3.0]","[2.0, 1.0, 1.0, 1.0]","[4.0, 3.0, 4.0, 2.0]",2.25,2.25,2.25,2.25,1.5,"[2.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 3.0, 2.0]","[3.0, 2.0, 2.0, 2.0]","[3.0, 1.0, 1.0, 1.0]"
settlement,2,0.75,2.5,2.5,1.25,3.75,"[2.0, 2.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 1.0]","[2.0, 2.0, 2.0, 4.0]","[2.0, 2.0, 3.0, 3.0]","[1.0, 1.0, 2.0, 1.0]","[4.0, 3.0, 4.0, 4.0]",3,2.5,2.75,2.75,0.75,"[3.0, 3.0, 2.0, 4.0]","[3.0, 2.0, 3.0, 2.0]","[3.0, 2.0, 3.0, 3.0]","[2.0, 3.0, 3.0, 3.0]","[1.0, 0.0, 1.0, 1.0]"
several,2,0.5,2.25,2,0.75,3.5,"[2.0, 2.0, 2.0, 2.0]","[0.0, 0.0, 1.0, 1.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 1.0]","[2.0, 4.0, 4.0, 4.0]",2,2.25,1.75,2,0.5,"[2.0, 2.0, 2.0, 2.0]","[2.0, 1.0, 3.0, 3.0]","[1.0, 1.0, 3.0, 2.0]","[2.0, 1.0, 3.0, 2.0]","[0.0, 1.0, 1.0, 0.0]"
severe,2.75,0.75,2.75,3.75,1.25,2.75,"[3.0, 4.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[2.0, 3.0, 3.0, 3.0]","[4.0, 4.0, 4.0, 3.0]","[1.0, 1.0, 2.0, 1.0]","[3.0, 3.0, 2.0, 3.0]",2,1.75,2.75,3,0.75,"[2.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 1.0, 2.0]","[3.0, 2.0, 3.0, 3.0]","[3.0, 3.0, 3.0, 3.0]","[2.0, 0.0, 1.0, 0.0]"
sew,1.5,0.25,4,1.25,0.75,2.5,"[2.0, 1.0, 2.0, 1.0]","[0.0, 0.0, 1.0, 0.0]","[4.0, 4.0, 4.0, 4.0]","[1.0, 0.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 1.0]","[2.0, 2.0, 3.0, 3.0]",3.25,3.25,1.75,2.25,0.5,"[3.0, 2.0, 4.0, 4.0]","[4.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 1.0]","[2.0, 3.0, 2.0, 2.0]","[1.0, 0.0, 0.0, 1.0]"
sewer,2.75,1,3.75,2.75,3.75,2,"[4.0, 3.0, 2.0, 2.0]","[2.0, 1.0, 0.0, 1.0]","[4.0, 3.0, 4.0, 4.0]","[3.0, 2.0, 3.0, 3.0]","[4.0, 3.0, 4.0, 4.0]","[2.0, 2.0, 2.0, 2.0]",3.25,2.5,2.25,2,0.75,"[3.0, 4.0, 4.0, 2.0]","[2.0, 3.0, 3.0, 2.0]","[2.0, 3.0, 3.0, 1.0]","[2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]"
sex,2.75,2.5,4.25,4.5,3,2.5,"[2.0, 3.0, 3.0, 3.0]","[3.0, 2.0, 4.0, 1.0]","[4.0, 5.0, 4.0, 4.0]","[4.0, 4.0, 5.0, 5.0]","[3.0, 2.0, 4.0, 3.0]","[2.0, 2.0, 2.0, 4.0]",3.75,3.75,3.5,4,3.5,"[5.0, 4.0, 4.0, 2.0]","[4.0, 4.0, 4.0, 3.0]","[4.0, 4.0, 4.0, 2.0]","[4.0, 4.0, 4.0, 4.0]","[3.0, 3.0, 5.0, 3.0]"
sexual,3,2.5,3.25,3.5,2.5,3,"[5.0, 3.0, 3.0, 1.0]","[1.0, 4.0, 5.0, 0.0]","[2.0, 3.0, 4.0, 4.0]","[3.0, 4.0, 4.0, 3.0]","[2.0, 3.0, 4.0, 1.0]","[4.0, 2.0, 3.0, 3.0]",3.25,2.5,3,3.5,3.75,"[1.0, 3.0, 5.0, 4.0]","[2.0, 3.0, 2.0, 3.0]","[3.0, 3.0, 3.0, 3.0]","[4.0, 3.0, 4.0, 3.0]","[5.0, 5.0, 1.0, 4.0]"
sexy,3.25,1.25,3,2.75,1.75,3.5,"[3.0, 2.0, 4.0, 4.0]","[4.0, 0.0, 0.0, 1.0]","[3.0, 4.0, 3.0, 2.0]","[2.0, 4.0, 3.0, 2.0]","[2.0, 1.0, 3.0, 1.0]","[4.0, 3.0, 4.0, 3.0]",2,2.5,2,3.25,0.5,"[3.0, 1.0, 4.0, 0.0]","[3.0, 2.0, 3.0, 2.0]","[2.0, 1.0, 3.0, 2.0]","[4.0, 3.0, 3.0, 3.0]","[0.0, 1.0, 1.0, 0.0]"
shade,2,0.75,3.5,2.75,1.75,3.5,"[2.0, 2.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 1.0]","[4.0, 3.0, 4.0, 3.0]","[3.0, 2.0, 4.0, 2.0]","[0.0, 3.0, 2.0, 2.0]","[4.0, 4.0, 3.0, 3.0]",2,3,2.75,3,1,"[2.0, 2.0, 2.0, 2.0]","[4.0, 3.0, 2.0, 3.0]","[4.0, 2.0, 2.0, 3.0]","[3.0, 3.0, 3.0, 3.0]","[1.0, 1.0, 1.0, 1.0]"
shadow,2,0.75,3,2.25,2,3.25,"[2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[3.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[3.0, 3.0, 3.0, 4.0]",2.75,2.25,2.5,3,0.5,"[2.0, 3.0, 3.0, 3.0]","[2.0, 3.0, 2.0, 2.0]","[2.0, 2.0, 3.0, 3.0]","[2.0, 4.0, 3.0, 3.0]","[0.0, 1.0, 0.0, 1.0]"
shaft,2.5,0.5,2.25,2,1.25,3,"[3.0, 2.0, 2.0, 3.0]","[1.0, 0.0, 1.0, 0.0]","[2.0, 1.0, 3.0, 3.0]","[1.0, 2.0, 3.0, 2.0]","[1.0, 1.0, 2.0, 1.0]","[3.0, 3.0, 2.0, 4.0]",3.25,3,2.25,2.25,0.75,"[3.0, 4.0, 3.0, 3.0]","[2.0, 4.0, 2.0, 4.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 3.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 1.0]"
shake,2.75,3,3.25,2.25,1.75,3,"[2.0, 2.0, 3.0, 4.0]","[4.0, 4.0, 3.0, 1.0]","[3.0, 3.0, 4.0, 3.0]","[2.0, 2.0, 2.0, 3.0]","[1.0, 3.0, 2.0, 1.0]","[3.0, 3.0, 4.0, 2.0]",4,3.25,3,2.5,2,"[4.0, 4.0, 4.0, 4.0]","[4.0, 3.0, 3.0, 3.0]","[3.0, 3.0, 4.0, 2.0]","[3.0, 2.0, 3.0, 2.0]","[1.0, 2.0, 3.0, 2.0]"
shaky,3,1.25,4,3,1.5,2.75,"[3.0, 3.0, 3.0, 3.0]","[1.0, 0.0, 2.0, 2.0]","[4.0, 3.0, 5.0, 4.0]","[3.0, 2.0, 4.0, 3.0]","[1.0, 1.0, 2.0, 2.0]","[2.0, 3.0, 2.0, 4.0]",2.5,2,2.5,2.5,0.25,"[2.0, 2.0, 2.0, 4.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 3.0, 2.0, 3.0]","[2.0, 3.0, 3.0, 2.0]","[0.0, 1.0, 0.0, 0.0]"
shallow,1.75,0.25,3.75,2.5,1.5,3.5,"[1.0, 2.0, 2.0, 2.0]","[0.0, 0.0, 1.0, 0.0]","[3.0, 4.0, 4.0, 4.0]","[3.0, 1.0, 3.0, 3.0]","[0.0, 2.0, 2.0, 2.0]","[2.0, 4.0, 4.0, 4.0]",2.5,2,1.75,1.75,0.75,"[3.0, 4.0, 1.0, 2.0]","[3.0, 2.0, 1.0, 2.0]","[2.0, 2.0, 1.0, 2.0]","[2.0, 1.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 1.0]"
shame,3,0.75,2.75,2.75,1.5,3.25,"[4.0, 4.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 1.0]","[3.0, 2.0, 2.0, 4.0]","[2.0, 3.0, 3.0, 3.0]","[2.0, 1.0, 1.0, 2.0]","[4.0, 3.0, 3.0, 3.0]",2.25,1.5,2.25,3,2.25,"[4.0, 2.0, 1.0, 2.0]","[2.0, 2.0, 1.0, 1.0]","[2.0, 3.0, 2.0, 2.0]","[3.0, 4.0, 2.0, 3.0]","[2.0, 0.0, 3.0, 4.0]"
shameful,2.75,0.75,2.75,2.75,1.5,3.25,"[3.0, 4.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 1.0]","[3.0, 2.0, 2.0, 4.0]","[2.0, 3.0, 3.0, 3.0]","[2.0, 1.0, 1.0, 2.0]","[4.0, 3.0, 3.0, 3.0]",2.25,1.5,2.25,3,2.25,"[4.0, 2.0, 1.0, 2.0]","[2.0, 2.0, 1.0, 1.0]","[2.0, 3.0, 2.0, 2.0]","[3.0, 4.0, 2.0, 3.0]","[2.0, 0.0, 3.0, 4.0]"
shampoo,2.25,3.5,4,2.5,3.75,3.25,"[2.0, 2.0, 2.0, 3.0]","[5.0, 5.0, 1.0, 3.0]","[4.0, 4.0, 4.0, 4.0]","[2.0, 4.0, 2.0, 2.0]","[4.0, 4.0, 3.0, 4.0]","[3.0, 3.0, 4.0, 3.0]",3.25,3,2.5,1.75,0.5,"[4.0, 4.0, 3.0, 2.0]","[3.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 4.0, 2.0]","[1.0, 2.0, 2.0, 2.0]","[0.0, 0.0, 1.0, 1.0]"
shape,2,0.5,4,2.5,1,3.75,"[2.0, 3.0, 1.0, 2.0]","[1.0, 0.0, 0.0, 1.0]","[4.0, 3.0, 4.0, 5.0]","[2.0, 2.0, 3.0, 3.0]","[2.0, 1.0, 0.0, 1.0]","[4.0, 4.0, 3.0, 4.0]",3,2.75,2.25,3,1,"[2.0, 3.0, 3.0, 4.0]","[3.0, 2.0, 3.0, 3.0]","[2.0, 2.0, 3.0, 2.0]","[3.0, 2.0, 3.0, 4.0]","[1.0, 1.0, 1.0, 1.0]"
share,2,0.75,2.75,2.25,2,3,"[2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[3.0, 3.0, 3.0, 2.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 3.0, 3.0, 4.0]",2,3,2.5,2.75,2.25,"[1.0, 2.0, 3.0, 2.0]","[2.0, 3.0, 4.0, 3.0]","[2.0, 2.0, 3.0, 3.0]","[2.0, 4.0, 3.0, 2.0]","[0.0, 3.0, 4.0, 2.0]"
shark,3.25,0.75,4.25,2.75,2.25,4,"[4.0, 3.0, 4.0, 2.0]","[0.0, 2.0, 0.0, 1.0]","[4.0, 4.0, 4.0, 5.0]","[2.0, 3.0, 3.0, 3.0]","[2.0, 4.0, 2.0, 1.0]","[5.0, 3.0, 4.0, 4.0]",3,2.5,2.25,3,0.75,"[3.0, 4.0, 3.0, 2.0]","[2.0, 3.0, 2.0, 3.0]","[3.0, 2.0, 2.0, 2.0]","[3.0, 4.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 0.0]"
sharp,2.5,0.75,4,2.5,1.25,3.25,"[2.0, 4.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[4.0, 3.0, 5.0, 4.0]","[2.0, 2.0, 4.0, 2.0]","[1.0, 1.0, 2.0, 1.0]","[3.0, 4.0, 3.0, 3.0]",2,2.5,2.5,3,0.5,"[2.0, 2.0, 3.0, 1.0]","[3.0, 3.0, 2.0, 2.0]","[3.0, 2.0, 2.0, 3.0]","[4.0, 3.0, 2.0, 3.0]","[0.0, 0.0, 0.0, 2.0]"
sharpen,2.5,0.75,3.75,2.75,1.75,3.75,"[3.0, 3.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 1.0]","[4.0, 4.0, 3.0, 4.0]","[3.0, 2.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 1.0]","[4.0, 3.0, 4.0, 4.0]",2.25,2.75,2.25,2.75,0.75,"[1.0, 2.0, 2.0, 4.0]","[2.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 3.0, 3.0, 3.0]","[1.0, 0.0, 1.0, 1.0]"
shave,2.5,1.25,4,3,1.5,3,"[3.0, 3.0, 2.0, 2.0]","[2.0, 1.0, 2.0, 0.0]","[4.0, 4.0, 4.0, 4.0]","[2.0, 3.0, 3.0, 4.0]","[2.0, 2.0, 2.0, 0.0]","[3.0, 3.0, 3.0, 3.0]",3,3,2.5,2,0.75,"[3.0, 2.0, 4.0, 3.0]","[3.0, 3.0, 4.0, 2.0]","[2.0, 3.0, 3.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 1.0]"
shawl,2.25,1,4,3,2,3,"[2.0, 3.0, 2.0, 2.0]","[2.0, 1.0, 0.0, 1.0]","[4.0, 4.0, 4.0, 4.0]","[3.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[3.0, 3.0, 3.0, 3.0]",2,2.25,2.25,2.25,1,"[1.0, 3.0, 2.0, 2.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 1.0, 3.0, 3.0]","[1.0, 1.0, 2.0, 0.0]"
shear,2,0.5,3.75,2.5,1.5,3,"[2.0, 2.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 0.0]","[4.0, 4.0, 3.0, 4.0]","[2.0, 2.0, 3.0, 3.0]","[1.0, 2.0, 1.0, 2.0]","[3.0, 2.0, 3.0, 4.0]",3.25,3,2.25,2.25,1,"[3.0, 3.0, 4.0, 3.0]","[3.0, 3.0, 3.0, 3.0]","[3.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 1.0]"
sheep,1.75,0.75,4,3.25,2.25,3.5,"[1.0, 2.0, 2.0, 2.0]","[2.0, 0.0, 1.0, 0.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 3.0]","[3.0, 3.0, 4.0, 4.0]",2.5,2,1.75,1.75,0.75,"[3.0, 4.0, 1.0, 2.0]","[4.0, 2.0, 1.0, 1.0]","[2.0, 2.0, 1.0, 2.0]","[2.0, 1.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 1.0]"
sheepskin,2,1,4,2.75,2.25,3.25,"[2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 2.0, 0.0]","[4.0, 4.0, 4.0, 4.0]","[3.0, 2.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 3.0]","[3.0, 3.0, 4.0, 3.0]",2.25,1.25,2,1.75,0.5,"[2.0, 2.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0]","[2.0, 2.0, 1.0, 3.0]","[1.0, 2.0, 1.0, 3.0]","[0.0, 1.0, 0.0, 1.0]"
